Date,Open,High,Low,Close,Adj Close,Volume
2013-06-28,86.720001,87.379997,85.849998,85.860001,74.769211,11896300
2013-07-01,85.720001,87.639999,85.500000,86.629997,75.439766,9905200
2013-07-02,86.650002,87.199997,86.209999,86.570000,75.387505,8572100
2013-07-03,86.540001,87.040001,86.099998,86.779999,75.570389,3599900
2013-07-05,87.580002,87.879997,86.919998,87.870003,76.519585,5403600
2013-07-08,88.089996,88.989998,87.970001,88.589996,77.146568,12051400
2013-07-09,88.650002,89.080002,88.360001,88.879997,77.399109,9348600
2013-07-10,88.879997,89.480003,88.809998,89.239998,77.712608,7067100
2013-07-11,89.809998,89.930000,89.000000,89.669998,78.087059,8941300
2013-07-12,89.690002,89.989998,89.379997,89.989998,78.365753,7590600
2013-07-15,89.910004,90.809998,89.760002,90.400002,78.722778,13343200
2013-07-16,91.040001,91.660004,90.129997,90.400002,78.722778,11409200
2013-07-17,90.580002,90.970001,89.879997,90.129997,78.487640,12832200
2013-07-18,90.330002,90.949997,90.059998,90.169998,78.522491,8329300
2013-07-19,90.239998,92.269997,90.050003,92.230003,80.316391,12506300
2013-07-22,92.080002,92.559998,91.610001,92.279999,80.359940,9916200
2013-07-23,92.389999,92.860001,92.110001,92.419998,80.481850,8467700
2013-07-24,92.650002,92.660004,91.750000,92.360001,80.429588,6846300
2013-07-25,92.000000,92.750000,91.750000,92.570000,80.612488,7368000
2013-07-26,92.320000,92.930000,91.650002,92.830002,80.838867,8663700
2013-07-29,92.629997,93.389999,92.610001,93.209999,81.169807,7925000
2013-07-30,93.470001,93.970001,93.019997,93.169998,81.134964,8863000
2013-07-31,93.230003,94.419998,93.190002,93.500000,81.422325,11365700
2013-08-01,94.160004,94.400002,93.699997,93.769997,81.657471,11098600
2013-08-02,93.559998,94.389999,93.449997,94.389999,82.197372,8503100
2013-08-05,94.050003,94.300003,93.430000,93.800003,81.683601,7192400
2013-08-06,93.879997,93.940002,93.500000,93.809998,81.692291,6415000
2013-08-07,93.599998,94.029999,93.470001,93.660004,81.561691,9056900
2013-08-08,94.269997,94.370003,92.709999,93.339996,81.283012,11090000
2013-08-09,93.389999,93.389999,91.779999,92.360001,80.429588,12135800
2013-08-12,92.080002,92.769997,91.750000,92.000000,80.116096,11012300
2013-08-13,91.889999,93.349998,91.760002,93.010002,80.995644,10099800
