Date,Open,High,Low,Close,Adj Close,Volume
2013-06-28,81.970001,82.269997,81.599998,81.790001,70.832024,5996000
2013-07-01,81.959999,82.500000,81.760002,82.040001,71.048515,3804900
2013-07-02,81.940002,82.230003,81.320000,81.680000,70.736755,5056000
2013-07-03,81.440002,81.440002,80.320000,80.730003,69.914040,3862500
2013-07-05,81.099998,81.279999,80.290001,80.800003,69.974648,3343200
2013-07-08,81.320000,81.839996,81.070000,81.779999,70.823364,3749900
2013-07-09,82.209999,82.870003,81.959999,82.769997,71.680702,3834500
2013-07-10,82.769997,83.419998,82.669998,82.989998,71.871246,5654100
2013-07-11,83.650002,84.629997,83.650002,84.550003,73.222237,4746500
2013-07-12,84.050003,84.519997,83.839996,84.320000,73.023064,4349300
2013-07-15,84.430000,84.919998,84.330002,84.720001,73.369469,4215000
2013-07-16,83.930000,84.300003,83.309998,84.019997,72.763245,4480500
2013-07-17,84.050003,85.510002,83.930000,85.239998,73.819786,7280100
2013-07-18,85.330002,87.059998,85.300003,86.800003,75.170784,9202600
2013-07-19,86.339996,86.839996,85.870003,86.410004,74.833046,6146200
2013-07-22,86.190002,86.940002,86.029999,86.400002,74.824394,4780500
2013-07-23,86.370003,86.430000,85.970001,86.199997,74.651154,6321200
2013-07-24,86.699997,86.699997,85.639999,85.639999,74.166199,5939800
2013-07-25,85.639999,85.800003,85.279999,85.550003,74.088272,5084900
2013-07-26,84.849998,85.339996,84.360001,85.309998,73.880409,4189800
2013-07-29,85.260002,85.599998,84.959999,85.250000,73.828468,3406300
2013-07-30,85.570000,85.989998,85.110001,85.110001,73.707207,4354700
2013-07-31,85.290001,85.660004,83.430000,83.540001,72.347557,8016500
2013-08-01,84.040001,84.400002,83.870003,84.199997,72.919136,5790900
2013-08-02,84.000000,84.339996,83.400002,84.290001,72.997063,4442800
2013-08-05,84.339996,84.639999,83.769997,84.480003,73.161613,3590200
2013-08-06,84.440002,85.430000,84.120003,85.050003,73.655266,3837800
2013-08-07,84.930000,84.989998,84.360001,84.760002,73.404106,3832600
