Date,Open,High,Low,Close,Adj Close,Volume
2013-06-28,77.620003,77.940002,76.900002,76.989998,65.711281,9865300
2013-07-01,77.019997,78.449997,77.000000,78.019997,66.590408,6699200
2013-07-02,77.949997,78.610001,77.709999,78.440002,66.948891,10228500
2013-07-03,78.279999,78.750000,77.430000,78.570000,67.059837,5339900
2013-07-05,78.889999,79.019997,77.779999,78.339996,66.863525,7264700
2013-07-08,78.540001,79.080002,78.500000,78.760002,67.222008,11141400
2013-07-09,79.070000,79.900002,79.070000,79.570000,67.913338,11456200
2013-07-10,79.650002,80.099998,79.300003,79.800003,68.109657,6862800
2013-07-11,80.550003,80.989998,80.290001,80.769997,68.937546,9185400
2013-07-12,80.669998,81.639999,80.669998,81.550003,69.603287,12586300
2013-07-15,81.370003,81.589996,80.849998,81.510002,69.569145,10024700
2013-07-16,81.320000,81.370003,80.910004,80.970001,69.108269,11208600
2013-07-17,80.489998,80.849998,80.010002,80.089996,68.868767,7644300
2013-07-18,80.029999,80.750000,80.029999,80.300003,69.049370,5526000
2013-07-19,80.360001,81.410004,80.050003,81.370003,69.969437,7862600
2013-07-22,81.230003,81.449997,80.900002,81.220001,69.840439,4813600
2013-07-23,81.220001,81.400002,80.779999,80.949997,69.608276,4311700
2013-07-24,80.949997,81.000000,80.129997,80.269997,69.023544,5606600
2013-07-25,80.010002,80.570000,79.839996,80.410004,69.143936,6239900
2013-07-26,80.019997,80.419998,79.389999,80.389999,69.126747,6543500
2013-07-29,80.099998,80.449997,80.050003,80.089996,68.868767,4389400
2013-07-30,80.489998,80.900002,80.160004,80.440002,69.169739,6434100
2013-07-31,80.440002,81.410004,80.160004,80.300003,69.049370,11857000
2013-08-01,81.620003,82.230003,81.209999,81.639999,70.201599,10724800
2013-08-02,81.419998,81.500000,80.559998,81.290001,69.900642,6626300
2013-08-05,81.050003,81.650002,80.959999,81.400002,69.995224,4662800
2013-08-06,81.300003,81.970001,81.300003,81.739998,70.287605,6212500
2013-08-07,81.410004,82.209999,81.379997,81.959999,70.476768,5828500
2013-08-08,82.110001,82.400002,81.510002,82.169998,70.657349,6207900
2013-08-09,81.919998,82.059998,81.190002,81.639999,70.201599,6127200
2013-08-12,81.230003,81.730003,81.040001,81.620003,70.184402,4922200
2013-08-13,81.779999,81.989998,81.330002,81.660004,70.218811,4936400
2013-08-14,81.669998,81.779999,81.190002,81.250000,69.866249,5167500
2013-08-15,80.959999,81.080002,80.169998,80.480003,69.204140,7415300
